PortName,PortLat,PortLong
Greenport Harbor,41.103,-72.359
Port de Chantereyne Marina ,49.646,-1.6225
Port of Toyama,36.76,137.23
Eyemouth Harbor,55.872,-2.0869
Port of Haugesund,59.412,5.2589
Port of Kangilinnguit,61.236000000000004,-48.101000000000006
Gloucester Marine Terminal,39.904,-75.126
Kasaan Harbor,55.544,-132.41
Port of Coverden,6.575,-58.222
Nakatsu Harbor,33.619,131.19
Port of Sochi,43.581,39.716
Port of Cocanada,16.998,82.322
Hiratsuka Harbor,35.317,139.37
Port of Skuru,60.093,23.551
Port of Belem,-1.4517,-48.486000000000004
Kami Harbor,35.650999999999996,134.63
Nikaho Harbor,39.208,139.9
Port of Monrovia,6.3456,-10.8
Wiarton Harbor,44.748000000000005,-81.137
Port of Santa Maria,27.436,-112.32
Port of Quintero,-32.78,-71.524
Port of Karabiga,40.402,27.307
Kushimoto Harbor,33.472,135.79
Port of Ras al Khafji,28.415,48.526
Miri Port,4.3925,113.97
Port of Tvoroyri,61.552,-6.8128
Port of Santos,-23.969,-46.301
Campden Park Bay,13.169,-61.248000000000005
Port of Lowestoft,52.473,1.7342
Port of Saint-Cyr-sur-Mer,43.178999999999995,5.6819
Port of Silver Bay,47.281000000000006,-91.264
Port of Kieta,-6.2181,155.64
Soby Havn,54.942,10.259
Port of Seydisfjordur,65.263,-14.007
Port of International Falls,48.608999999999995,-93.366
Port of Tachibana,33.872,134.65
Port of Saganoseki,33.251,131.87
Port of Pomala,-4.0575,121.59
Port of Ulyanovsk,54.29600000000001,48.391999999999996
Vieux Port,43.423,6.7647
Port of Porto Amboim,-10.748,13.734000000000002
Port of Orsova,44.723,22.406
Kallin Harbour,57.481,-7.205
Puerto Maunabo,17.991,-65.889
Port of Mosjoen,65.851,13.187999999999999
Port de Cannes,43.548,7.0144
Kitaibaraki Harbor,36.826,140.79
Port of the Bay of Cadiz,36.52,-6.2639
Wuxue Harbour,29.838,115.56
Port of Misurata,32.358000000000004,15.23
Port of Sanya,18.24,109.5
Puerto de Coishco,-9.0197,-78.624
Port of Novosibirsk,55.015,82.906
Port of Sitra,26.159000000000002,50.663999999999994
Porto da Palmeira,16.755,-22.982
Port of Cayman Brac,19.745,-79.768
Port of Karlsborg,65.797,23.281999999999996
Juelsminde Havn,55.716,10.013
Port of Ilulissat,69.222,-51.093999999999994
Port Akadomari,37.868,138.41
Port of Medgidia,44.248999999999995,28.305
Port Clyde,43.926,-69.258
Port of Agioi Theodoroi,37.917,23.088
Port of Avatiu,-21.204,-159.79
Kolby Kas Havn,55.79600000000001,10.529000000000002
Port of Mo I Rana,66.315,14.128
Port of Treguier,48.786,-3.2222
Langstone Harbour,50.793,-1.0281
Jamestown Harbour,-15.924000000000001,-5.7206
Port of Ile Rousse,42.64,8.9375
Port of Silloth,54.868,-3.3939
Oginohama Harbor,38.376,141.45
Port of Oslo,59.897,10.735
Port of Qadimah,22.345,39.095
Port of Bari,41.137,16.858
Port of Caleta Cordova,-45.751000000000005,-67.369
Hickman Riverport,36.571,-89.20200000000001
Port of Duisburg,51.45,6.7556
Port of Zhangzhou,24.655,118.18
Port of Korsakov,46.623999999999995,142.76
Port of Marseille,43.32899999999999,5.3458
Port of Oran,35.711999999999996,-0.63972
Portrush Harbor,55.206,-6.6581
Port of Akita,39.762,140.04
Port of Ranlishan,30.43,120.83
Rogers City Marina,45.423,-83.811
Port of Ashkelon,31.682,34.556
Port of Bunyu,3.4608,117.84
Miramar Oil Terminal,-1.4028,-48.493
Port of Carloforte,39.144,8.3106
Michipicoten Harbour,47.958999999999996,-84.90100000000001
Port of Majene,-3.5458,118.97
Port of Arroyo Barril.,19.2,-69.44800000000001
Portsoy Harbour,57.685,-2.6894
Port of Nieuwpoort,51.141000000000005,2.7442
Puerto Quequen,-38.576,-58.717
Port of Birkenhead,53.391999999999996,-3.0236
Port of Geraldton,-28.773000000000003,114.6
Port of Andenes,69.32600000000001,16.129
Port of Irkutsk,52.306000000000004,104.28
Port of Huzhou,30.881,120.1
Porto da Ponta Delgada,37.736999999999995,-25.664
Long Harbour,47.43,-53.806999999999995
Port of Banjarmasin,-3.3219,114.56
Port of Kalach-na-Donu,48.672,43.536
Port of Seriphos,37.143,24.519000000000002
Port Windsor,42.281000000000006,-83.096
Port of Samcheok,37.434,129.19
Port of Bakar,45.3,14.545
Port of Sete,43.405,3.7161
Port of Providenciales,21.763,-72.259
Port of Granton,55.983999999999995,-3.2256
Port of Mariestad,58.715,13.821
Port Bienville Industrial Park,30.215999999999998,-89.579
Port of Isafjordur,66.07,-23.124000000000002
Orissaare Harbour,58.56100000000001,23.088
Porthmadog Harbor,52.92,-4.1289
Port of Sal Rei,16.178,-22.923000000000002
Port of Demopolis,32.518,-87.814
Port of Palizzi,37.917,15.994000000000002
Port Sultan Qaboos,23.627,58.568000000000005
Port of Taizhou,32.271,119.44
Aalbaek Havn,57.592,10.427999999999999
Port of Isabela Segunda,18.153,-65.444
Port of Caldera,-27.055,-70.831
Tenby Harbor,51.672,-4.6972
Charlottetown Harbour,46.232,-63.12
Sillerslev Marina,56.681000000000004,8.73
Porto di Eraclea Mare,45.541000000000004,12.755999999999998
Marina Grande,40.556999999999995,14.243
Hikari Harbor,33.955999999999996,131.94
Calasetta Harbor,39.113,8.3714
Georgetown Harbor,46.178999999999995,-62.533
Port of Livorno,43.556000000000004,10.302999999999999
Port of Guayacan,-29.971999999999998,-71.36
Port of Pittsburgh,40.449,-80.012
Port of Punta Gorda,20.625999999999998,-74.83800000000001
Georgetown Harbor,46.178999999999995,-62.531000000000006
Port of Punta Gorda,20.625999999999998,-74.837
Port of Appledore,51.04600000000001,-4.1914
Port of Fazana,44.928000000000004,13.802
Port of Catalina Island,18.355999999999998,-69.02199999999999
Marina di Stabia,40.72,14.472999999999999
Port of Munguba,-0.92417,-52.428000000000004
Port of Saint-Raphael,43.413000000000004,6.7789
Port of Zhangjiagang,31.976,120.42
Port of Tromso,69.656,18.97
Port of Groningen,53.218,6.5889
Dover Harbor,-43.318999999999996,147.02
Port of Stade,53.602,9.4792
FPSO Anoa Natuna,4.4558,105.6
Port of Thorne Bay,55.678999999999995,-132.54
Port of Vanimo,-2.6836,141.3
Port of Achladi,38.889,22.818
Port of Horsens,55.854,9.8694
Dunoon Harbor,55.946999999999996,-4.9228
Puerto de Lobos Islands,-6.9506,-80.717
Thyboron Harbour,56.7,8.2217
Port of Petersburg,56.81100000000001,-132.97
Port of Alcudia,39.836,3.1364
Port of Yatsushiro,32.522,130.55
Port of Lomma,55.675,13.062999999999999
Port of Cordova,33.757,-87.16799999999999
Port of Djibouti,11.602,43.137
Holyrood Harbor,47.394,-53.126999999999995
Port of Tenakee Springs,57.778,-135.21
Port of Churchill,58.776,-94.194
Port of Charlevoix,45.318000000000005,-85.25399999999999
Port of Primorsk,60.335,28.714000000000002
Washington Navy Yard,38.872,-76.99600000000001
Port of Hartford,41.748999999999995,-72.653
Porto di Porto Pozzo,41.196999999999996,9.2728
Port of Ravenna,44.461999999999996,12.251
Escravos Oil Terminal,5.5508,5.11
Puerto de Montevideo,-34.900999999999996,-56.207
Port of Pecket,-52.952,-71.195
Port of Fengxian,31.039,121.48
Port of Pecket,-52.952,-71.196
Port of Cape Jervis,-35.606,138.09
Port of Argentia,47.293,-53.989
Porto di Porto San Giorgio,43.166000000000004,13.811
Port of Pointe-a-Pitre,16.234,-61.541000000000004
Fortrose Harbor,57.578,-4.1339
Port of Kirkibost,58.222,-6.7978
Port of Shuaiba,29.045,48.16
Izu Oshima Harbor,34.749,139.35
Kuching Port,1.5872,110.44
Port of Alghero,40.563,8.3125
Port of Porto Trombetas,-1.4617,-56.382
Port Colborne,42.873999999999995,-79.249
Port of Bukoba,-1.3483,31.816
Port of Gretna,29.921,-90.061
Port of Fiumicino,41.756,12.237
Port of Yibin,28.77,104.63
Port of Naryan-Mar,67.643,53.021
Bolshavn Havn,55.155,15.077
Port of Vallvik,61.191,17.176
Port of Mulgrave,45.606,-61.388999999999996
New Glasgow and Trenton Harbor,45.607,-62.646
Port of Redwood City,37.510999999999996,-122.21
Corralejo Harbor,28.741,-13.864
Port of Koko,5.9981,5.4536
Port of Hoyanger,61.215,6.07
Port of Renfrew,55.876000000000005,-4.3667
Port of Naestved,55.225,11.755
Port of Lodingen,68.415,16.000999999999998
Port of Whittier,60.777,-148.69
Port of Tongling,30.930999999999997,117.77
Heltermaa Harbour,58.86600000000001,23.046
Port of Mokha,13.317,43.233000000000004
Port of Pythagorio,37.689,26.945999999999998
Port of Glensanda,56.566,-5.5356
Port of Foshan,22.991,113.07
Port of Tan Tan,28.478,-11.350999999999999
Prince Rupert Port,54.31,-130.34
Port of Sandusky,41.46,-82.712
Port of Stewart,55.91,-130.01
Port of Larena,9.2444,123.57
Port Ustka,54.583999999999996,16.854
Port of Fajardo,18.34,-65.62899999999999
Dun Laoghaire Harbour,53.298,-6.1356
Flotta Gibralter Pier,58.838,-3.1294
Port of Grindavik,63.839,-22.425
Port of Sault Ste Marie,46.5,-84.355
Port of Ilwaco,46.303999999999995,-124.04
Port of Vilanova i la Geltru,41.211000000000006,1.7317
Vostochny Port,42.743,133.08
Whakaaropai Terminal,-39.65,173.3
Port of Changde,29.026999999999997,111.69
Port of Reykjavik,64.148,-21.840999999999998
Ayukawa Harbor,38.295,141.51
Port de Centuri,42.966,9.3492
Port of Sainte Evette,48.007,-4.5544
Fraser River Port,49.187,-122.92
Porto di Termoli,42.004,15.003
Lockeport Harbour,43.699,-65.115
Fair Isle Harbour,59.538000000000004,-1.6036
Port of Ambes,45.019,-0.57806
Port of Odda,60.071000000000005,6.5481
Port of Veraval,20.901999999999997,70.376
Port of Indiana-Jeffersonville,38.279,-85.71799999999999
Port of Lorient,47.733999999999995,-3.3533
Port of Cristobal,9.3503,-79.908
Port of Grays Harbor,46.967,-123.85
Port of Kholmsk,47.051,142.04
Weymouth Harbor,44.437,-66.00399999999999
Port of Tubod,8.1144,123.9
Copenhagen Malmo Port,55.626000000000005,13.003
Port of Blanc-Sablon,51.42,-57.147
Port of Aarhus,56.153,10.228
Port of Balanacan,13.533,121.87
Port of Santana,-0.061111,-51.167
Port of Rhodes,36.444,28.234
Port of Tobolsk,58.161,68.221
Port of Cape Town,-33.909,18.436
Port of Alkmaar,52.629,4.7575
Port of Penetanguishene,44.778999999999996,-79.943
Dunbar Harbor,56.006,-2.5153
Port of Virgin Gorda,18.498,-64.38600000000001
Port of Brijuni,44.918,13.769
Rapness Terminal,59.248999999999995,-2.8589
Port of Lome,6.1392,1.2858
Botas (Ceyhan) Oil Terminal,36.875,35.931
Port of Ontonagon,46.872,-89.321
Port of Kuala Beukah,4.9569,97.774
Port of Arica,-18.473,-70.325
Port of Iloilo,10.687999999999999,122.58
Port of Dubuque,42.51,-90.65100000000001
Port of Zante,37.781,20.901
Flixborough Wharf,53.619,-0.70139
Port of Midsandur,64.39399999999999,-21.454
Port of St. Johann,47.573,7.5842
Port of Eastport,44.907,-66.991
Port of Ras Budran,28.941999999999997,33.169000000000004
Port of Pauillac,45.211999999999996,-0.7438899999999999
Port of Hanko,59.818000000000005,22.936999999999998
Port of Cristobal Colon,10.657,-61.93899999999999
Port of Mustola,61.063,28.311999999999998
Port of Pylos,36.916,21.697
Port of Muara,5.0144,115.07
Port of Colombo,6.9514,79.85
Placentia Harbor,47.248999999999995,-53.964
Port of Nevelsk,46.677,141.85
Port of Cape Flattery,-14.984000000000002,145.35
Port of Talara,-4.5731,-81.279
Port of Corcubion,42.948,-9.1881
Port of Bartin,41.68600000000001,32.229
Puerto de Tierra Colorada,-5.0758,-81.143
Port of Sanbing,31.558000000000003,117.88
Port of Vlore,40.469,19.46
Port of Buchanan,5.8581,-10.054
Orjaku Harbour,58.787,22.772
Port of Richards Bay,-28.805,32.06
Harbour Breton,47.476000000000006,-55.817
Fishguard Harbour,52.006,-4.9831
Port of Chalkis,38.455999999999996,23.590999999999998
Port of Zhongshan,22.503,113.35
Port of Naantali,60.458,22.041999999999998
Corpach Harbor,56.842,-5.1217
Port of Norrsundet,60.937,17.149
Port of Hoyanger,61.217,6.0703
Port Ellen Harbor,55.626999999999995,-6.1894
Port of Pyeongtaek,36.993,126.79
Port of Belledune,47.911,-65.848
Port of Wamsasi,-3.5244,126.15
Port of Dungarvan,52.09,-7.6183
Port of Kerch,45.355,36.486999999999995
Port of Pertigalete,10.244000000000002,-64.557
Port of Pertigalete,10.244000000000002,-64.558
Manzanillo International Terminal,9.3636,-79.885
Port of Burntisland,56.055,-3.2358
Port of Sturgeon Bay,44.833999999999996,-87.37899999999999
Carmanville Harbour,49.403999999999996,-54.283
Port of Sanremo,43.818000000000005,7.7864
San Foca Porto,40.303000000000004,18.406
Port of Maryborough,-25.295,152.91
Syros Harbour,37.436,24.941999999999997
Puerto Puntarenas,9.9817,-84.807
Chatham Docks,51.4,0.5472199999999999
Port of Taixing,32.156,119.94
Port of Sunndalsora,62.677,8.5531
Port of Argeles-sur-Mer,42.542,3.0514
Port of Chongjin,41.761,129.79
Port of Ludwigshafen,49.468,8.4458
Port of Chignik,56.297,-158.39
Port of Mantyluoto,61.595,21.488000000000003
Port de Bonneuil,48.782,2.4883
Port of Lysekil,58.273,11.437999999999999
Cortes Bay Harbor,50.063,-124.93
Port of Tahsis,49.918,-126.66
Camden Harbor,44.208999999999996,-69.06
Port of Ponnani,10.787,75.916
Port of Kasaoka,34.461,133.44
Port of Frejus,43.42100000000001,6.7483
Port of Jacksonville,30.381,-81.564
Kelsey Bay Harbor,50.391000000000005,-125.96
Port of Eilat,29.531999999999996,34.942
Port de l'Eperviere,44.913999999999994,4.8733
Port of Kawasaki,35.506,139.75
Port of Leixoes,41.185,-8.6983
Puerto de Caldera,9.9133,-84.72
Port of Locquemeau,48.725,-3.5764
Port of Mati,6.94,126.22
Port of Cochin,9.9678,76.257
Port of Miami,25.775,-80.167
Port of Tau,59.063,5.9106
Port of Tagonoura,35.141999999999996,138.69
Shima Harbor,34.361,136.89
Port of Bejaia,36.75,5.09
Port of Skoghall,59.321999999999996,13.444
Port Cape Charles,37.265,-76.02
Usa Harbor,33.577,131.37
Industrial Port Zone,29.374000000000002,34.967
Port of Sandgerdi,64.038,-22.715999999999998
Port of Calcite,45.413000000000004,-83.78399999999999
Port of Tunas de Zaza,21.633000000000003,-79.551
Port of Wallaroo,-33.924,137.63
Port of Alliance,29.680999999999997,-89.971
Port of Ingles,15.142000000000001,-23.219
Hornbaek Havn,56.095,12.458
Brixham Harbour,50.401,-3.5106
Haven Ensted,55.023,9.4392
Port of Gythion,36.76,22.568
Port of Otterbacken,58.949,14.037
Port of Morant Bay,17.863,-76.346
Port of Falmouth,50.153,-5.0556
Port of Helgoland,54.177,7.8958
Girvan Harbor,55.244,-4.8603
Porto di Minturno,41.251999999999995,13.7
Port of Kalundborg,55.669,11.088
Port of Portici,40.809,14.334000000000001
Port of Porto Alegre,-30.018,-51.228
Port of Hackensack,40.885,-74.03399999999999
Port of Barrow,54.102,-3.2264
Puerto Borburata,10.485999999999999,-67.984
Port of Muscat,23.607,58.413999999999994
Port of Songjiang,30.978,121.35
Port of La Palma,8.4136,-78.152
Bima Terminal,-5.7667,107.08
Port of Lulea,65.579,22.163
Cullen Oil Terminal,-52.896,-68.348
Port of Vacamonte,8.8628,-79.67
Port of Gurgazu,41.405,9.2225
Port of Inagua Islands,20.949,-73.679
Yaku Harbor,54.191,-133.0
Port of Beringovsky,63.138000000000005,179.05
Port of Bandar Abbas,27.141,56.207
Port of Mazara del Vallo,37.648,12.583
Port of Caripito,10.134,-63.044
Port of Santo Antonio,1.6417,7.4225
Port of Alta,69.968,23.239
Port of Keflavik,64.003,-22.551
Port of Iwakuni,34.177,132.24
Port of Halifax,44.657,-63.57899999999999
Port of Kaskinen,62.361000000000004,21.217
Porto Agropecuaria Norte,-2.6992,-50.537
Banff Harbour,57.67,-2.5225
Port of Hafnarfjordur,64.069,-21.974
Beverly Harbor,42.536,-70.882
Port of Ternate,0.7794399999999999,127.39
Port Augusta,-32.489000000000004,137.76
Port of Argostoli,38.181999999999995,20.49
Les Mechins Harbor,49.004,-66.976
Port of Formosa,-26.199,-58.147
Port of Paulsboro,39.847,-75.248
Port of Digby,44.625,-65.75399999999999
Futila Terminal,-5.45,12.183
Marina di Casal Velino,40.175,15.12
Munalaid Harbor,58.233999999999995,24.122
Port of Caraquet,47.79600000000001,-64.929
Imam  Khomeini  Port,30.449,49.075
Yakushima Harbor,30.428,130.58
Port of Krabi,8.0583,98.91799999999999
Port of Alcasa,8.3403,-62.716
Port of Kismayu,-0.37417,42.54600000000001
Port of Sevastopol,44.619,33.546
Oda Harbor,35.215,132.47
Port of Ile des Embiez,43.078,5.7847
Marup Havn,55.937,10.552
Port of Iggesund,61.63399999999999,17.105
Windsor Harbor,44.996,-64.143
Jamestown Harbour,-15.922,-5.7194
Port of Mazyr,52.076,29.239
Port of Digby,44.625,-65.753
Listed Havn,55.146,15.11
Port of La Mede,43.401,5.1114
Port of Surigao,9.7814,125.5
Marysville Harbor,44.193999999999996,-76.442
Port of Eleusis,38.039,23.525
Port of Havre St Pierre,50.236999999999995,-63.607
Port of Macapa,0.032222,-51.048
Port of Pozzuoli,40.825,14.116
Port of Mystic,41.353,-71.968
Port of Pansio,60.442,22.171
Port of Vukovar,45.358999999999995,18.989
Port of Poronaysk,49.23,143.11
Port of Mosjoen,65.852,13.189
Parrsboro Harbour,45.4,-64.32600000000001
Sa Dec Terminal,10.295,105.77
Port of Tyumen,57.161,65.63600000000001
Port of Neuhaus,53.802,9.0408
Port of Chacabuco,-45.468,-72.82
Port of Tallaboa,17.989,-66.73100000000001
Port of Mejillones,-23.088,-70.416
Port of Ras el Hilal,32.885999999999996,22.184
Port of Kolobrzeg,54.183,15.554
Port of Fuglafjordur,62.238,-6.8094
Port of Banana,-6.0056,12.402999999999999
Port of Braunschweig,52.315,10.484000000000002
Port of Donggala,-0.6663899999999999,119.74
Friendship Harbor,43.974,-69.34100000000001
Port of Saxman,55.315,-131.6
Louisbourg Harbor,45.919,-59.971000000000004
Port of Digna,19.116,37.345
Port of Calabar,4.9781,8.3239
Londonderry Port,55.041000000000004,-7.2628
Port of Isnas,60.4,26.0
Port of Shichiri-Nagahama,40.794000000000004,140.24
Kashiwazaki Harbor,37.37,138.54
Port of Beihai,21.459,109.07
Porto di Marina di Campo,42.745,10.241
Port of Itozaki,34.391999999999996,133.09
Port of Nagasaki,32.74,129.87
Knightstone Harbour,51.351000000000006,-2.9886
Port of Mossel Bay,-34.385999999999996,21.425
Port of Kilwa Masoko,-8.9331,39.518
Port of Mantyluoto,61.598,21.485
Port of Porvenir,-53.298,-70.381
Port of Tembladora,10.682,-61.588
Port of Breibhig,58.266999999999996,-6.2942
Port of Kymassi,38.809,23.521
Port of Marstrand,57.886,11.587
Port of Kerteminde,55.451,10.665
Port of Audierne,48.023999999999994,-4.5344
Port of Golfo Aranci,40.995,9.6225
Bembridge Harbour,50.693000000000005,-1.0997
Port du Moure Rouge,43.542,7.0419
Port of Las Mareas,17.934,-66.15899999999999
Port of Powell River,49.836000000000006,-124.53
Port of Port of Spain,10.655,-61.536
Port of Cherchell,36.611,2.1897
Ain Sukhna Terminal,29.59,32.349000000000004
Port of Nhulunbuy,-12.200999999999999,136.68
Port of Grenland,59.052,9.6992
Port of Ho Chi Minh City,10.794,106.72
El Bluff Port,11.997,-83.69200000000001
Port Dickson,2.5361,101.79
Puerto de Santa Maria,21.412,-78.57300000000001
Port of Hellevoetsluis,51.824,4.1342
Port of Pizhou,34.308,117.95
Crescent City Harbor,41.745,-124.19
Port of Mosterhamn,59.7,5.3867
Port of Karachi,24.835,66.97800000000001
Otsuchi Harbor,39.353,141.92
Port of Saltburn,57.691,-4.1417
Port of Cape Vincent,44.128,-76.336
Montu Harbor,57.949,22.123
Port Howard,-51.606,-59.508
Port of Semey,50.391000000000005,80.243
Puerto de Santa Maria,21.412,-78.572
Port of Taipei,25.151999999999997,121.38
Port of Thio,-21.612,166.24
Port of Nagapatinam,10.759,79.85
Puerto Bolivar,12.253,-71.961
Port of Kappelshamn,57.846000000000004,18.793
Porto di Castel Volturno,41.028999999999996,13.932
Port of Douarnenez,48.093999999999994,-4.335
Port of Eccles,53.478,-2.3397
Port of Bowen,-20.021,148.25
Port of Izmir,38.444,27.156
Porto di Alassio,44.016999999999996,8.1931
Port of Northport,40.903,-73.358
Port of Gregorio,-52.626000000000005,-70.196
Port of Gary,41.61600000000001,-87.325
Port of Ronehamn,57.173,18.492
Port of Saint-Chamas,43.544,5.0322
Puerto Chiapas,14.704,-92.406
Port of Hjalteyri,65.84899999999999,-18.195
Santa Barbara Harbor,34.406,-119.69
Port of Irene,18.379,122.11
Port of Marstal,54.853,10.523
Port of Gorele,41.035,39.006
Port of El Arish,31.153000000000002,33.830999999999996
Northeast Harbor,44.29600000000001,-68.282
Port of Wake Island,19.296,166.63
Yangjiang Harbour,21.834,111.95
Port of Escanaba,45.758,-87.056
Port Rashid,25.267,55.271
Port of Lipata,9.7822,125.42
Port of Holmavik,65.705,-21.666999999999998
Port of Arrecife,28.964000000000002,-13.536
Port of Kleinhuningen,47.582,7.5875
